7801,"I filled up my car with gas but the payment doesn't seem to have gone through. Can you tell me where my money went?","pending_top_up"
2579,"In what manner can I demonstrate my identity?","verify_my_identity"
5328,"May I know the current status of my recently issued card?","lost_or_stolen_card"
1896,"I have concerns about fraudulent activities. What measures do you take to ensure the safety of my account?","verify_my_identity"
4864,"What is the reason I have to present identification?","verify_my_identity"
883,"Could you check if my credit card has insufficient funds? It seems to not have been processed.","top_up_failed"
3186,"The application is not working properly and does not recognize me.","unable_to_verify_identity"
3100,"What steps can I take to activate the top-up feature on my card?","apple_pay_or_google_pay"
5129,"Can you provide the number to cancel a card?","lost_or_stolen_card"
7335,"What can I do if my identity is not being acknowledged?","unable_to_verify_identity"
2983,"I am unable to incorporate additional funds.","top_up_failed"
4437,"It seems like my message was not successfully delivered.","top_up_failed"
3002,"What are the available payment methods for purchasing top-ups?","supported_cards_and_currencies"
34,"Verifying my identity makes me feel uneasy.","why_verify_identity"
622,"Is it possible for me to utilize my account if my identity verification hasn't been processed yet?","why_verify_identity"
1851,"What is the correct way to top up using the app?","top_up_failed"
8526,"Can you please add funds to my card, which one do you support?","supported_cards_and_currencies"
5129,"Can you provide me with the phone number to suspend a card?","lost_or_stolen_card"
6201,"What is the reason for me to provide identification?","verify_my_identity"
2579,"What evidence can I present to verify my identity?","verify_my_identity"
4108,"Despite adding funds to the card, I was unable to utilize it.","pending_top_up"
4234,"What is the duration required to verify my identity?","unable_to_verify_identity"
8526,"Can you please add funds to my card that is supported by your service?","supported_cards_and_currencies"
1138,"How can I put a significant sum of money onto my card?","top_up_limits"
3002,"What are the methods of payment for purchasing top-ups?","supported_cards_and_currencies"
2983,"I am unable to include any additional funds.","top_up_failed"
4864,"What is the reason for requiring me to provide identification?","verify_my_identity"
4001,"Although I deposited funds onto the card, the payment was not successful.","pending_top_up"
1896,"I am concerned about fraudulent activities. What measures do you implement to safeguard my account?","verify_my_identity"
622,"Am I able to use my account if my identity verification process is not yet completed?","why_verify_identity"
2356,"What are the steps I need to follow to demonstrate my identity?","unable_to_verify_identity"
3186,"The app is not functioning properly and is unable to recognize me.","unable_to_verify_identity"
622,"Is it possible for me to use my account if my identity verification has not been completed?","why_verify_identity"
5587,"Assistance is needed as I am unable to view the money I recently deposited.","pending_top_up"
4108,"Despite the fact that I deposited funds onto the card, I was unable to utilize it.","pending_top_up"
2983,"I am unable to contribute any additional funds.","top_up_failed"
3186,"The application is not functioning properly and is unable to recognize me.","unable_to_verify_identity"
6201,"What is the reason for me to provide identification?","verify_my_identity"
4001,"Even though I put money on the card, the transaction was unsuccessful.","pending_top_up"
8526,"Can you please add more funds to my card that you provide assistance for?","supported_cards_and_currencies"
1896,"What measures do you take to safeguard my account from fraudulent activities as I have concerns about security?","verify_my_identity"
4864,"What is the reason for me to display identification?","verify_my_identity"
8822,"Would you be able to assist me in verifying my identity?","unable_to_verify_identity"
1138,"What is the process for inserting a significant sum of money into my card?","top_up_limits"
4437,"It seems that my message did not get delivered.","top_up_failed"
2983,"I am unable to add additional funds.","top_up_failed"
4256,"Is there a method to utilize my funds in a different country?","exchange_via_app"
8822,"Could you assist me in verifying my identity?","unable_to_verify_identity"
4108,"Despite the fact that I deposited funds onto the card, I was unable to utilize it.","pending_top_up"
1896,"What measures are in place to secure my account as I am concerned about fraud?","verify_my_identity"
3374,"What is the reason for me being required to display my identification?","verify_my_identity"
3767,"What is the expected duration for the verification of my account?","unable_to_verify_identity"
166,"The money I've deposited is not reflected on my card.","top_up_failed"
622,"In case my identity verification is pending, can I still access my account?","why_verify_identity"
3186,"The application is not functioning properly and is unaware of my identity.","unable_to_verify_identity"
1138,"How can I increase the amount of money on my card by a significant amount?","top_up_limits"
32,"What is the duration required to authenticate an individual's identity?","unable_to_verify_identity"
5223,"Where should I go to confirm my identity?","verify_my_identity"
3100,"What is the method to activate the top-up feature on my card?","apple_pay_or_google_pay"
4108,"Despite having added funds to the card, I was unable to utilize it.","pending_top_up"
3002,"What are the available payment options for purchasing top-ups?","supported_cards_and_currencies"
1896,"I have concerns regarding fraudulent activity. What measures are in place to secure and safeguard my account?","verify_my_identity"
4241,"Can you instruct me on where to search for guidelines on confirming my identity?","verify_my_identity"
6504,"As I don't possess the device that I utilized for logging into the platform, I am unable to access it.","lost_or_stolen_phone"
925,"Hi, may I know if my card is okay? I am getting several messages stating that my card has been declined.","declined_card_payment"
6201,"What is the reason for me to provide identity verification?","verify_my_identity"
280,"What is the reason for verifying one's identity?","why_verify_identity"
7531,"What is the process for card top-up?","supported_cards_and_currencies"
1382,"What documents are required for verifying my identity?","verify_my_identity"
6201,"What is the reason for me to demonstrate identification?","verify_my_identity"
1896,"I am concerned about fraudulent activity. Could you please explain what measures you have in place to safeguard my account?","verify_my_identity"
5587,"Assist me, I am unable to locate the funds that I recently deposited.","pending_top_up"
3100,"What is the process to make my card accept top ups?","apple_pay_or_google_pay"
6558,"I was blocked as I entered the wrong login credentials, what is the correct way to log in?","pin_blocked"
2425,"What is the reason for needing my identification?","why_verify_identity"
7154,"How can I confirm my identity as I was advised to do so?","verify_my_identity"
3374,"What is the reason for me needing to display my ID?","verify_my_identity"
32,"What is the duration required for identity verification of an individual?","unable_to_verify_identity"
5058,"Is there a possibility of my identity being rejected despite the fact that all the information provided is true?","unable_to_verify_identity"
8822,"Could you assist me in verifying my identity?","unable_to_verify_identity"
8050,"I am uncertain about the measures required to confirm my identity.","verify_my_identity"
3767,"What is the estimated time for verifying my account?","unable_to_verify_identity"
520,"What measures can I take to prevent somebody from utilizing my card following its loss yesterday?","lost_or_stolen_phone"
6201,"What is the reason for me to demonstrate my identification?","verify_my_identity"
6691,"What initial action must I take to gain access to my account?","why_verify_identity"
2579,"What is the way to demonstrate my identity?","verify_my_identity"
1896,"I'm concerned about possible fraudulent activities. What measures are in place to safeguard my account?","verify_my_identity"
4108,"Despite loading money onto the card, I was unable to make use of it.","pending_top_up"
5363,"Is it crucial to confirm my identity?","why_verify_identity"
1163,"Is my social security card an acceptable form of identification?","verify_my_identity"
2983,"I am unable to increase the amount of money.","top_up_failed"
5251,"What do I need to do to confirm my identity?","unable_to_verify_identity"
4108,"Despite the fact that I loaded funds onto the card, I was unable to make use of it.","pending_top_up"
1051,"What is the reason for having an identity verification process?","why_verify_identity"
1896,"I have concerns about fraudulent activity, what measures are taken to ensure the safety of my account?","verify_my_identity"
4882,"Kindly explain to me the procedure for confirming my identity.","verify_my_identity"
1305,"Why and how do I need to confirm my identity to you?","why_verify_identity"
2579,"What is the method to demonstrate my identity?","verify_my_identity"
1305,"Why and how do I have to provide proof of my identity to you?","why_verify_identity"
8050,"I am uncertain about the requirements needed to confirm my identity.","verify_my_identity"
1382,"What do I need for my identity to be verified?","verify_my_identity"
6667,"I need to confirm my identity. What actions should I take?","verify_my_identity"
1896,"I am concerned about potential fraudulent activities. What measures do you have in place to safeguard my account?","verify_my_identity"
6201,"Why is it necessary for me to demonstrate my identification?","verify_my_identity"
1208,"Although I transferred money to top up my account through the bank, the funds are not yet accessible.","top_up_failed"
32,"What is the duration required to authenticate an individual's identity?","unable_to_verify_identity"
5058,"Despite providing factual information, is there a possibility that my identity would be rejected for certain reasons?","unable_to_verify_identity"
5468,"It's asking me to confirm my identity.","why_verify_identity"
3002,"What are the available payment options for purchasing top-ups?","supported_cards_and_currencies"
1550,"Despite having funds in my account, why was I rejected by my account?","declined_card_payment"
4842,"What is the need for me to demonstrate my identity?","why_verify_identity"
5422,"Greetings, I'm currently on holiday in Spain and unfortunately, my bag which had my phone, wallet, cards, and other things got stolen. Could you please urgently cancel/block the items and subsequently, I would like to request a new replacement urgently as well.","lost_or_stolen_card"
3051,"What is the reason for verifying my identity?","why_verify_identity"
8822,"Would you mind assisting me in verifying my identity?","unable_to_verify_identity"
1896,"I have concerns about potential fraudulent activity. What measures do you have in place to ensure the security of my account?","verify_my_identity"
8050,"I am uncertain about the requirements for verifying my identity.","verify_my_identity"
6667,"What steps do I need to take to authenticate who I am?","verify_my_identity"
1382,"What documents are required for identity verification?","verify_my_identity"
1896,"I am concerned about fraudulent activities. What measures do you take to ensure the security of my account?","verify_my_identity"
3037,"What options do I have for adding credit?","apple_pay_or_google_pay"
6201,"What is the reason for me to demonstrate my identification?","verify_my_identity"
3421,"I'm uncertain about how to finalize the identity verification process.","verify_my_identity"
5223,"To confirm my identity, where should I go?","verify_my_identity"
934,"Which currencies are acceptable for top-up payment by Google?","apple_pay_or_google_pay"
4765,"What identity information is necessary?","why_verify_identity"
280,"What is the reason for identity verification?","why_verify_identity"
656,"Is it necessary for me to confirm my identity?","why_verify_identity"
3037,"Which services are available for me to refill my account?","apple_pay_or_google_pay"
2540,"I am attempting to confirm my identity but am uncertain about the process. What course of action should I take?","verify_my_identity"
5994,"The purpose of identity verification cannot be fulfilled by the app as it is unable to verify my information.","unable_to_verify_identity"
6691,"What initial action do I need to take in order to successfully log into my account?","why_verify_identity"
8434,"What is wrong with my identity verification process that it is not functioning?","unable_to_verify_identity"
8822,"Would you be able to assist me in verifying my identity?","unable_to_verify_identity"
6667,"What is the procedure for me to confirm my identity?","verify_my_identity"
1305,"What is the reason and method for me to authenticate my identity to you?","why_verify_identity"
1896,"I am concerned about fraudulent activity. What measures do you take to ensure the safety of my account?","verify_my_identity"
1382,"What are all the requirements for identity verification?","verify_my_identity"
4842,"What is the reason that I am required to verify my identity?","why_verify_identity"
6201,"What is the reason for having to verify my identity?","verify_my_identity"
6201,"What's the reason for me to demonstrate my identification?","verify_my_identity"
4437,"It seems like my message did not get delivered.","top_up_failed"
4842,"What is the reason for me to be required to verify my identity?","why_verify_identity"
1163,"Is it permissible to utilize my social security card as a means of identification?","verify_my_identity"
5666,"I require confirmation to authenticate my account.","why_verify_identity"
3051,"What is the reason for verifying my identity?","why_verify_identity"
5251,"What do I need to verify my identification?","unable_to_verify_identity"
6667,"What actions are required for me to confirm my identity?","verify_my_identity"
6652,"What is the significance of me establishing my identity?","why_verify_identity"
4882,"Can you explain to me how I can confirm my identity?","verify_my_identity"
1382,"What documents are required for identity verification?","verify_my_identity"
1163,"Is it acceptable to use my social security card as a means of identification?","verify_my_identity"
1896,"I am concerned about fraudulent activities. How can you ensure the safety of my account?","verify_my_identity"
6201,"What is the reason that I need to provide identification?","verify_my_identity"
7660,"Even though I typed in the accurate pin, I was unable to receive funds.","declined_cash_withdrawal"
4765,"What specific pieces of information are necessary for identification purposes?","why_verify_identity"
6691,"What is the initial action that I have to take to gain entry to my account?","why_verify_identity"
656,"Is it necessary for me to confirm my identity?","why_verify_identity"
6652,"What significance does it hold for me to demonstrate my identity?","why_verify_identity"
280,"What is the reason for identity verification?","why_verify_identity"
4349,"The money I recently deposited into my account is not visible.","pending_top_up"
8822,"Could you assist me in verifying my identity?","unable_to_verify_identity"
8050,"I am uncertain about the requirements to confirm my identity.","verify_my_identity"
1382,"What do I require for my identity to be verified?","verify_my_identity"
4882,"Can you explain to me the process of confirming my identity?","verify_my_identity"
1896,"I'm concerned about possible fraudulent activities. What measures do you take to safeguard my account?","verify_my_identity"
7660,"Despite inputting the right PIN, I was unable to receive any funds.","declined_cash_withdrawal"
5223,"Can you tell me the location where I can confirm my identity?","verify_my_identity"
6667,"What steps should I follow to confirm my identity?","verify_my_identity"
7286,"What is the worth of my currency?","exchange_rate"
3037,"Which services are available for me to add credit?","apple_pay_or_google_pay"
5205,"I added funds to my card, but they are not reflected in my balance.","pending_top_up"
5251,"What else is needed for me to confirm my identity?","unable_to_verify_identity"
5666,"The requirement for verifying my account.","why_verify_identity"
8822,"Would you be able to assist me in verifying my identity?","unable_to_verify_identity"
5468,"Is it necessary for me to verify my identity?","why_verify_identity"
5468,"Is it necessary for me to confirm my identity?","why_verify_identity"
5827,"Is it possible to carry out transactions prior to identity verification?","why_verify_identity"
6201,"What is the reason for me to verify my identification?","verify_my_identity"
8631,"What is the process for exchanging currencies?","exchange_rate"
7286,"What is the worth of my currency?","exchange_rate"
5205,"I added funds to my card and the balance does not reflect the transaction.","pending_top_up"
475,"Is it necessary for me to provide any evidence for the identity verification?","verify_my_identity"
7286,"What is the worth of my currency?","exchange_rate"
3037,"Which services are available for recharging?","apple_pay_or_google_pay"
1163,"Is it acceptable to utilize my social security card as a means of identification?","verify_my_identity"
7585,"I received a notification that my credit card payment for a loan was not successful. Could you inform me about the reason?","top_up_failed"
4256,"Is there a method to utilize my funds in a foreign nation?","exchange_via_app"
3994,"Can you explain why my card is being declined and why you are withholding my money from me?","top_up_failed"
6201,"What is the reason for me to demonstrate my identification?","verify_my_identity"
7286,"What is the exchange rate for my currency?","exchange_rate"
5666,"I require verification of my account.","why_verify_identity"
2540,"I am attempting to confirm my identity, but I am uncertain how to do so. What steps should I take?","verify_my_identity"
5251,"What do I need to have to confirm my identity?","unable_to_verify_identity"
3994,"What is happening? By not accepting my card, you are holding onto my money.","top_up_failed"
8631,"What is your process for exchanging currencies?","exchange_rate"
4349,"The money I recently deposited into my account cannot be located.","pending_top_up"
7286,"What is the worth of my currency?","exchange_rate"
7617,"The function to add money to my American Express card is not functioning properly.","apple_pay_or_google_pay"
6751,"Is it possible to utilize this application for all types of currencies?","supported_cards_and_currencies"
6201,"What is the reason for me to provide identification?","verify_my_identity"
4393,"I prefer not to confirm my identity.","why_verify_identity"
2573,"For what purpose will you utilize my identification information?","why_verify_identity"
6589,"What is the process that I must follow to convert my currency?","exchange_via_app"
34,"Verifying my identity makes me uncomfortable.","why_verify_identity"
3994,"Can you explain the reason for denying my card and not giving me my money? What is the issue?","top_up_failed"
5410,"Which various types of currencies are available?","exchange_via_app"
5944,"Is it possible for me to include another currency to my account?","exchange_via_app"
5058,"Is there a possibility of my identity being rejected despite providing truthful information?","unable_to_verify_identity"
6679,"I prefer not to utilize this approach for self-identification.","why_verify_identity"
34,"I do not feel at ease with the process of confirming my identity.","why_verify_identity"
6201,"What is the reason for me to validate my identification?","verify_my_identity"
8067,"It seems that my additional payment has been revoked.","top_up_failed"
2540,"I am attempting to confirm my identity, but I am uncertain of the procedure. What steps should I take?","verify_my_identity"
7286,"What is the exchange rate for my currency?","exchange_rate"
2723,"I am facing an issue in confirming my account.","unable_to_verify_identity"
5058,"Is there any possible explanation for my identity being rejected despite the accuracy of all the information I've provided?","unable_to_verify_identity"
5251,"What else do I need to confirm my identity?","unable_to_verify_identity"
3037,"Which services are available for me to add credit?","apple_pay_or_google_pay"
6667,"What are the steps required for me to confirm my identity?","verify_my_identity"
7286,"What worth can I obtain for my currency?","exchange_rate"
6201,"What is the reason for me needing to provide identification?","verify_my_identity"
8631,"What is the process of exchanging currencies?","exchange_rate"
8707,"I added money to my account, but I am uncertain if the transaction was successful.","pending_top_up"
2540,"I am attempting to confirm my identity, but I am unable to ascertain the process. What should I do?","verify_my_identity"
6589,"What actions should I take to convert my currency?","exchange_via_app"
6201,"What is the reason for me to provide identification?","verify_my_identity"
4256,"Can my money be made usable in a foreign country?","exchange_via_app"
44,"What types of currencies can be exchanged?","exchange_via_app"
5827,"Is it possible to conduct transactions prior to undergoing identity verification?","why_verify_identity"
2356,"What measures must I take to authenticate my identity?","unable_to_verify_identity"
6201,"What is the reason for me to provide identification?","verify_my_identity"
5251,"What else do I need to confirm my identity?","unable_to_verify_identity"
34,"Verifying my identity makes me uneasy.","why_verify_identity"
1896,"I am concerned about the possibility of fraud. What measures do you take to safeguard my account?","verify_my_identity"
34,"Verifying my identity makes me uncomfortable.","why_verify_identity"
6201,"What is the reason for proving my identification?","verify_my_identity"
2540,"What should I do if I can't find out how to verify my identity?","verify_my_identity"
6667,"What steps do I need to take to confirm my identity?","verify_my_identity"
1545,"I am not willing to confirm my identity.","why_verify_identity"
5251,"What else do I need to confirm my identity?","unable_to_verify_identity"
4251,"Suppose I fail to confirm my identity?","why_verify_identity"
6201,"What is the reason for me to provide identification?","verify_my_identity"
2573,"For what purpose do you intend to utilize my identification particulars?","why_verify_identity"
4094,"The recharge process was unsuccessful.","pending_top_up"
6201,"What is the reason for me having to verify my identity?","verify_my_identity"
7286,"What is the currency's worth or exchange rate?","exchange_rate"
3421,"I'm uncertain about how to finish the process of identity verification.","verify_my_identity"
5474,"I don't possess any form of identification.","unable_to_verify_identity"
532,"Could you please send me a replacement card and also deactivate my existing card? My wallet was recently stolen while I am currently situated in Spain.","lost_or_stolen_card"
7233,"What is the reason for requiring such extensive personal information for my account?","why_verify_identity"
8683,"Is it possible to make a deposit using Apple Pay?","apple_pay_or_google_pay"
5812,"What methods of payment are accepted for depositing funds?","supported_cards_and_currencies"
2762,"When I add money, what is the anticipated waiting time?","pending_top_up"
1381,"What is the maximum amount of money that I can add?","top_up_limits"
7082,"Can you lead me to where my card is located?","lost_or_stolen_card"
489,"What is the process for adding funds to my card using another card?","supported_cards_and_currencies"
59,"Forgot password","passcode_forgotten"
4930,"How can I reset my card after it has been blocked?","pin_blocked"
979,"In the event that my plans alter, it may be necessary for me to convert my funds from GBP to AUD.","exchange_via_app"
1218,"Can you assist me since my attempt to refill my account was unsuccessful?","top_up_failed"
8464,"The application does not recognize me as the user.","unable_to_verify_identity"
5129,"May I have the contact information for suspending a debit or credit card?","lost_or_stolen_card"
8185,"Is it possible to add funds to my card using different payment cards?","supported_cards_and_currencies"
6653,"The store did not accept my card as a payment method.","declined_card_payment"
8743,"What types of cards can be used to add credit?","supported_cards_and_currencies"
2513,"What prevented me from utilizing my card at a shop?","declined_card_payment"
6691,"What is the initial action required for me to gain access to my account?","why_verify_identity"
3084,"The app does not recognize me.","unable_to_verify_identity"
964,"The application is skeptical about my true identity.","unable_to_verify_identity"
4864,"What is the reason for me to provide identification?","verify_my_identity"
7300,"The card is loaded with top-up but there is no updated information.","pending_top_up"
5351,"What types of cards do you endorse for adding funds?","supported_cards_and_currencies"
622,"Is it possible to utilize my account if my identity verification has not been completed?","why_verify_identity"
8045,"What is the maximum amount I can spend on my card on a daily basis?","top_up_limits"
843,"Can you immediately freeze my card, please?","lost_or_stolen_card"
6701,"The application is not aware of my identity.","unable_to_verify_identity"
5328,"Could you update me on the current state of my new card?","lost_or_stolen_card"
8954,"I provided incorrect details and require my account to be unblocked. What is the procedure to do so?","pin_blocked"
7138,"I accidentally blocked my card while intoxicated. Can you assist me?","pin_blocked"
5812,"What payment methods are accepted if I want to make a fund deposit?","supported_cards_and_currencies"
5474,"I lack identification.","unable_to_verify_identity"
7138,"Unfortunately, I had too much to drink and accidentally blocked my card. Can someone please assist me?","pin_blocked"
1321,"What is preventing me from adding funds to my account?","top_up_failed"
5328,"Do you have any updates on the state of my recently issued card?","lost_or_stolen_card"
8954,"I mistakenly provided incorrect details and require assistance in unblocking my account. How can I accomplish this?","pin_blocked"
1896,"I am concerned about the possibility of fraudulent activities. What measures do you have in place to safeguard my account?","verify_my_identity"
1851,"What steps can be taken to ensure the app's Top up feature functions properly?","top_up_failed"
489,"What is the process for adding funds from one card to another?","supported_cards_and_currencies"
5129,"Can you provide me with the contact number to put a card on hold?","lost_or_stolen_card"
4864,"What is the reason for me to present identification?","verify_my_identity"
2762,"What is the expected waiting time when I add funds?","pending_top_up"
6589,"What must I do to convert my currency?","exchange_via_app"
960,"What is the process for demonstrating my identity?","verify_my_identity"
1381,"What is the maximum amount of money I can add?","top_up_limits"
3100,"What should I do to enable my card to receive a top-up?","apple_pay_or_google_pay"
7617,"The function to add money to my American Express card is not functioning.","apple_pay_or_google_pay"
8743,"Which payment methods can be used to add funds?","supported_cards_and_currencies"
6201,"What is the reason for me needing to provide identification?","verify_my_identity"
5387,"I need immediate action to address the theft of my card and prevent any misuse, such as blocking or deactivating it.","lost_or_stolen_card"
8185,"Is it possible to add funds to my card using different cards?","supported_cards_and_currencies"
4437,"It seems that my message did not get delivered.","top_up_failed"
4310,"Is it acceptable if I continue to utilize my account without having completed the verification process?","why_verify_identity"
4228,"What caused my credit card to be declined during the top-up transaction?","top_up_failed"
622,"Can I use my account if my identity verification process hasn't been completed yet?","why_verify_identity"
59,"Password that has been misplaced or forgotten.","passcode_forgotten"
2762,"When I add money, what is the expected waiting time?","pending_top_up"
8526,"Can you add funds to my card that is in alignment with your company's supported options?","supported_cards_and_currencies"
4864,"What is the reason for me to present identification?","verify_my_identity"
5328,"Could you update me on the current status of my newly issued card?","lost_or_stolen_card"
7320,"I intend to switch to a different currency.","exchange_via_app"
3100,"What steps should I take to activate the top-up feature of my card?","apple_pay_or_google_pay"
1896,"What measures do you take to safeguard my account as I am apprehensive about the possibility of fraudulent activities?","verify_my_identity"
8954,"How can my account be unblocked after entering incorrect information?","pin_blocked"
631,"Today, the new patron was unable to activate the gas pump during their initial visit.","pending_top_up"
2983,"I am unable to increase the amount of money.","top_up_failed"
5129,"Can you provide the contact number to put a hold on a card?","lost_or_stolen_card"
3094,"I added money to my account last night, but I am unable to use it. What could be the reason?","pending_top_up"
1851,"What steps should be taken to ensure that the app's Top up feature works properly?","top_up_failed"
67,"The money I added to my card was not visible to me.","top_up_failed"
4437,"It seems like my message was not delivered.","top_up_failed"
1321,"What is preventing me from adding more funds to my account?","top_up_failed"
622,"May I use my account if my identity verification has not been processed yet?","why_verify_identity"
2579,"What is the way to demonstrate that I am myself?","verify_my_identity"
2579,"What is the way to demonstrate my identity?","verify_my_identity"
180,"What is the procedure to remove the block from my card?","pin_blocked"
1896,"I am concerned about the possibility of fraudulent activity. How will my account be safeguarded?","verify_my_identity"
4864,"What is the reason for me to present identification?","verify_my_identity"
4001,"Despite my addition of money onto the card, the transaction failed to process.","pending_top_up"
883,"Could you check if my credit card lacks funds as it was declined?","top_up_failed"
1321,"What is the reason for being unable to add credit to my account?","top_up_failed"
3186,"The application is not working properly and is unable to recognize me.","unable_to_verify_identity"
5129,"Can you provide the telephone number to block a card?","lost_or_stolen_card"
2983,"I am unable to inject any more funds.","top_up_failed"
4437,"It seems like my message did not get delivered.","top_up_failed"
3002,"What are my options for making top-up payments?","supported_cards_and_currencies"
34,"Verifying my identity makes me uneasy.","why_verify_identity"
6201,"What is the reason for me to provide identification?","verify_my_identity"
622,"May I use my account if my identity verification has not been processed yet?","why_verify_identity"
5251,"What else do I need to verify my identification?","unable_to_verify_identity"
5129,"Can you provide the phone number to put a hold on a card?","lost_or_stolen_card"
2579,"What is the way to demonstrate my own identity?","verify_my_identity"
4108,"Despite depositing funds onto the card, I was unable to utilize it.","pending_top_up"
4234,"What is the length of time required to authenticate my identity?","unable_to_verify_identity"
3374,"What is the reason for me having to demonstrate my identification?","verify_my_identity"
1138,"How can I add a substantial amount of money to my card?","top_up_limits"
3002,"What are the available options for making payments for additional credit?","supported_cards_and_currencies"
2983,"I am unable to include any additional funds.","top_up_failed"
4864,"What is the reason for me needing to present identification?","verify_my_identity"
4001,"Despite adding money to the card, the transaction failed to process.","pending_top_up"
1896,"My concern is about fraudulent activities, what measures are in place to safeguard my account?","verify_my_identity"
