text	label
"""describe the meaning of """"dog"""	definition
"""what does """"money"""" mean"""	definition
tell me what the word die means	definition
what is the definition of succumb	definition
what is the meaning of telepathy	definition
tell me the definition of the word redemption	definition
what is the meaning of the word lux	definition
what is an ataraxy	definition
use the word ataraxy in a sentence	definition
can you give the definition of deiscretionary	definition
let's hear the definition of iridium	definition
what's the definition of analogy	definition
can you tell me the definition of sucrose	definition
definition of anachronism	definition
what's the definition of patriarchy	definition
can you tell me the definition of yttrbium	definition
what's the meaning of a fortnight	definition
what is an anachronism	definition
what's the meaning of emulsify	definition
what is the definition of flange	definition
flange means what	definition
what is the meaning of flange	definition
"""what does """"rescind"""" mean"""	definition
"""what is the meaning of word """"rescind"""	definition
"""is """"rescind"""" a word of positive connotation"""	definition
"""where i can use word """"rescind"""	definition
read me the definition of ajar	definition
can you show me the dictionary definition of ajar	definition
give me the definition of ajar	definition
what is the definition of didactic	definition
can you tell me what dirge means	definition
tell me what the word arboreal means	definition
whats the definition of transmute	definition
what is the meaning of the word slander	definition
what is meant by defense	definition
tell me what the word bounty means	definition
look up zesty in dictionary	definition
definition of zesty	definition
what is the definition of zesty	definition
give me the meaning of alternative	definition
tell me the meaning of alternative	definition
does life have meaning	meaning_of_life
what's the answer to existence	meaning_of_life
how is life in existence	meaning_of_life
what's lifes meaning	meaning_of_life
whats lifes meaning exactly	meaning_of_life
does my life have meaning	meaning_of_life
what does life mean to you	meaning_of_life
is there any meaning to being alive	meaning_of_life
is there a meaning to life	meaning_of_life
is there a reason people exist	meaning_of_life
what does life mean on a deeper level	meaning_of_life
life has what meaning or what's the secret to it	meaning_of_life
where is there meaning in life	meaning_of_life
what's life's meaning	meaning_of_life
does life have a meaning, according to you	meaning_of_life
does this life have a meaning	meaning_of_life
is there a meaning in life	meaning_of_life
website to start aaa new insurance plan	insurance_change
aaa insurance start new plan	insurance_change
i want to start a new aaa insurance plan	insurance_change
is new this a good insurance plan for me	insurance_change
new insurance is obtainable how	insurance_change
how do i get new insurance, please	insurance_change
i would like a new insurance plan	insurance_change
connect me with some new insurance	insurance_change
i need a newer insurance plan	insurance_change
what rental insurance policy do you recommend	insurance_change
find the best life insurance for me	insurance_change
i need new home owners insurance	insurance_change
i need new health care coverage	insurance_change
i need help acquiring new insurance	insurance_change
walk me through the process of getting new insurance	insurance_change
i am interested in acquiring new insurance	insurance_change
i dont like my current insurance plan and want a new one	insurance_change
i need new insurance but dont know how to get it	insurance_change
i need new insurance, how do i get it	insurance_change
i want to find a new united healthcare plan to get on	insurance_change
i'd like to get on a new united healthcare plan	insurance_change
i need to get new insurance, how do i do it	insurance_change
switch my insurance plan to a new one	insurance_change
help me find new insurance providers	insurance_change
i need a new house insurance plan	insurance_change
i want a new policy with long-term care insurance	insurance_change
i need help finding my mobile phone	find_phone
i can't find my cell and need help locating it	find_phone
are you able to track a phone	find_phone
my phone cannot be found	find_phone
i am looking for my phone	find_phone
call my phone, i can't find it	find_phone
the location of my phone is unknown to me	find_phone
misplaced my phone	find_phone
i would like some help finding my phone	find_phone
i need some help finding my phone	find_phone
i'd like help finding my fon	find_phone
does ireland have any travel alerts i should be aware of	travel_alert
does north korea have any travel alerts i should be aware of	travel_alert
are there any travel alerts for russia	travel_alert
does spain have any travel alerts i should be aware of	travel_alert
are there any travel alerts for north korea	travel_alert
does macedonia have any travel alerts i should be aware of	travel_alert
are there any travel alerts for syria	travel_alert
are there any travel alerts for ukraine	travel_alert
does myanmar have any travel alerts i should be aware of	travel_alert
are there any travel alerts for china	travel_alert
does russia have any travel alerts i should be aware of	travel_alert
does italy have any travel alerts i should be aware of	travel_alert
does germany have any travel alerts i should be aware of	travel_alert
does china have any travel alerts i should be aware of	travel_alert
does finland have any travel alerts i should be aware of	travel_alert
tell me about any travel alerts issued for germany	travel_alert
are there any travel warnings for london	travel_alert
should i know about any travel alerts before traveling in the usa	travel_alert
are there any new travel warnings for the us	travel_alert
any travel advisories for portugal	travel_alert
can you tell me if germany issued any travel warnings	travel_alert
does spain expect any travel alerts	travel_alert
i am going to be traveling in turkey, are there any alerts	travel_alert
what travel alerts are there in china	travel_alert
argentina travel alert yes or no	travel_alert
does argentina have a travel alert	travel_alert
list of countries with travel alerts	travel_alert
is new caledonia safer than other countries	travel_alert
can you give me the travel alerts for jalisco, mexico	travel_alert
what are the latest travel alerts for dubai	travel_alert
are there any travel alerts i should know about for buenos aires, argentina	travel_alert
i need any relevant travel alerts for australia	travel_alert
are there travel notifications for columbia	travel_alert
where in the world is there a travel alert	travel_alert
what are today's travel advisories	travel_alert
can you list the places that there are travel alerts for	travel_alert
where are there current travel alerts	travel_alert
i am thinking of going to brazil and was wondering if that is hazardous	travel_alert
does a travel alert exist for that country	travel_alert
inform me if there's a travel alert for the country	travel_alert
does the country have a travel alert	travel_alert
i'd like to see if there's a travel alert for the country	travel_alert
can you tell me if there's a travel alert for that country	travel_alert
are there travel alerts for europe	travel_alert
what are the currect travel alerts in africa	travel_alert
does japan have any travel alerts i should be aware of	travel_alert
does france have any travel alerts i should be aware of	travel_alert
does south korea have any travel alerts i should be aware of	travel_alert
any travel alerts for that country i should know about	travel_alert
are there any travel alerts in that region	travel_alert
should i be worried about any travel alerts for that country	travel_alert
look up travel alerts for canada	travel_alert
find if there are any travel alerts for canada	travel_alert
does kenya have any travel alerts right now	travel_alert
check travel alerts for kenya	travel_alert
is there a time i can put in a pto request for dec 2 to new years	pto_request
when can i put a pto request in for feb 22 to march 1	pto_request
schedule a pto request for me on march 1-2	pto_request
between october 7th and october 10th, i'd like for there to be a pto request for me	pto_request
let's do a personal pto request for the dates may 12th to may 15th	pto_request
can you set up a pto request for me for march 20th to april 12th	pto_request
i'd like for their to be a pto request for me made for the dates june 4th to june 8th	pto_request
i'd like to go on vacation	pto_request
create a pto request for march 21st to march 26th	pto_request
can you put in a pto request for the 5th of june to june 8th	pto_request
put in a pto request for march 4 to march 6	pto_request
can you put in a pto request for march 4 to march 6 for me	pto_request
put in for time off march 4 to march 6	pto_request
can i take pto form march 4 to march 6	pto_request
may i take a pto on february 7 and 8	pto_request
i would like to take a paid time off for february 7 and 8	pto_request
is it possible for me to take a pto for two days, starting february 7	pto_request
can you put in a pto request for me for july second and third	pto_request
put in a pto request for me i want it for the ninth and the tenth of august	pto_request
i need to take some time off, can i have the next week off	pto_request
please put in a pto request for june 5th and 6th	pto_request
set a pto request for april 1st and 2nd	pto_request
submit a request for pto for the dates may 5th to the 12th	pto_request
please place a pto request for february 18th to the february 25th	pto_request
i would like you put in a pto request for the dates july 4th to the 8th	pto_request
can you put in a pto request for march 7th to the 9th	pto_request
i'd like to schedule some pto from 2/22 to 2/25	pto_request
request pto from march 8th until march 11th	pto_request
could you submit a pto request for me from dates oct thirty to nov second	pto_request
could you submit a pto request for me from dates mar 3 to 9, please	pto_request
could you submit a pto request for me for dates april 21 to 30, please	pto_request
can you submit a pto request for me from dates nov 2 to 10, please	pto_request
could you submit a pto request for me for dates june 11 to 14	pto_request
please make a pto request for me from dates jan 21 to begininning of february	pto_request
i'm intereted in requesting pto from april 1-5	pto_request
i want to keep my credit from going down, how do i do this	improve_credit_score
my credit is going down what should i do	improve_credit_score
how can i build credit	improve_credit_score
how do i keep good credit	improve_credit_score
i heard that opening a new account will decrease my credit score, is it true	improve_credit_score
please confirm that opening a new account can decrease your credit score	improve_credit_score
give me tips on maintaining good credit	improve_credit_score
can i harm my credit if i miss a car payment	improve_credit_score
how do i make sure my credit doesn't fall	improve_credit_score
how do i build credit	improve_credit_score
do you know if bouncing one check on your checking account can hurt your credit score or not	improve_credit_score
know any interesting facts	fun_fact
any unique trivia about beats headphones	fun_fact
what is one thing i might not know about nike shoes	fun_fact
do you know any fun facts about shampoo	fun_fact
say trivia about lebron james	fun_fact
what are some trivia questions about lebron james	fun_fact
do you know any fun facts about mt everest	fun_fact
explain some trivia about lebron james	fun_fact
communicate trivia about lebron james	fun_fact
do you know any trivia about the ocean	fun_fact
can you share some trivia with me about us history	fun_fact
list some neat stuff about rats	fun_fact
do you know any fun facts about australian football	fun_fact
do you know any trivia about ostriches	fun_fact
what is the most unique piece of trivia relating to cameras	fun_fact
lets fin out some fun facts about humans	fun_fact
lets go threw some trivia on sports	fun_fact
trivia about something,tell me some	fun_fact
adjust your language setting to english	change_language
change and set your language setting to english	change_language
set your language setting to english	change_language
make your preferred language english	change_language
what languages can i switch to for your responses	change_language
can you give me the answers in italian instead of english	change_language
switch the language for your responses, please	change_language
how do i change the language that your responses are delivered in	change_language
replace my language to chinese	change_language
can you change your language to japanese	change_language
can you translate that to french	change_language
i will be speaking chinese going forward	change_language
the language i am using will now be italian	change_language
i am changing over to italian now	change_language
let's go ahead and switch your language	change_language
change the native language	change_language
is there an option to change the language	change_language
let’s chat using spanish	change_language
change the language you're using to american english	change_language
switch the language setting over to german	change_language
change language to french, please	change_language
can you swap the language to afrikaans for me	change_language
change your language setting to german	change_language
alter your language to french	change_language
change your language prefrences japanese	change_language
change your language setting to chinese	change_language
change your language	change_language
let's change the language for you	change_language
set default language to english	change_language
change your spoken language to english	change_language
change language setting to english	change_language
switch your language setting to english	change_language
please make your language setting french	change_language
when's the last time i got a paycheck	payday
tell me when i last got paid	payday
tell me when i received my last paycheck	payday
tell me when i received my most recent paycheck	payday
how much longer until i have a direct deposit	payday
let me know when i'm going to be paid	payday
can you tell me when i'm supposed to get paid	payday
tell me when i get paid	payday
when will i recieve another paycheck	payday
when do i get paid again	payday
when should another paycheck arrive	payday
day that i get paid	payday
when will i get paid next	payday
when was i last paid	payday
when was the last date that i got paid	payday
when did i get paid the last time	payday
when was the last time i got paid	payday
when was i paid last	payday
on what date did i get paid last	payday
when did they deposit my last salary	payday
when was i paid the last time	payday
when do i get paid	payday
tell me about today weather	replacement_card_duration
can i replace a stolen card soon	replacement_card_duration
how soon until you send me replacement card	replacement_card_duration
if my credit card was stolen, how long will it take to replace	replacement_card_duration
how long will i have to wait until they replace a stolen credit card	replacement_card_duration
if i ordered a new card, how long til it comes	replacement_card_duration
my card is coming by mail how long will that take	replacement_card_duration
if i order a new card how long would it take	replacement_card_duration
if i need a new card mailed how long will it take	replacement_card_duration
mailing to me for a new card takes how long	replacement_card_duration
for anew card to be mailed to me, how long does it take	replacement_card_duration
my credit card has been stolen and i want to know how long it will be before i can get a new one	replacement_card_duration
my credit card got stolen and i need to know how long it will be before a new on arrives	replacement_card_duration
my last card was stolen and i want to know how long until i get my new one	replacement_card_duration
how many days till i get a new card to replace the stolen one	replacement_card_duration
how long does it take to get a replacement credit card when your last one was stolen	replacement_card_duration
what time is it in punta gorda, florida	time
what time is it in glenwood springs, co	time
what time is it in fredericksburg, tx	time
what time is it in las vegas, nv	time
what time is it in houston, tx	time
i need to know what time it is in florida	time
what time is it getting to be	time
what time do you have on your watch	time
what time is it currently in istanbul	time
current time, please	time
please let me know what time it is	time
what time is it exactly	time
what time is it	time
given my time, what time is it in mst	time
what hour and minute is it	time
what time is it in the eastern standard timezone	time
what time is it in the pacific standard timezone	time
what time is it in the alaska standard timezone	time
what time is it in the central standard timezone	time
what time is it in the mountain standard timezone	time
what time is it in buenos aires	time
what time is it in north korea	time
in tokyo, what time is it	time
i want to know what time it is	time
what is the current time, please	time
what is the time, please	time
what time is it in new york	time
what time is it in daniel boone national forest timezone	time
in bst timezone, what time is it	time
has the discover card approved my app	application_status
do you know if my amex card app went through	application_status
have they looked over my app for the new credit card yet	application_status
have my app for a new card been processed yet	application_status
has the application i put in for a new visa been processed	application_status
has there been any notice that my card app has been looked at	application_status
has visa gotten back to me regarding my card app	application_status
see if my form submission for an american express card has been seen	application_status
do you know if anyone's even looked at the application i sent in for the new visa card	application_status
has anyone looked at my mastercard application	application_status
did my visa card app go through yet	application_status
has the application for my visa been processed	application_status
has the application for my american express been processed yet	application_status
has my application for a trust bank credit card been mailed out and if so was i approved or not	application_status
can you find out if my application at smith bank was approved or not  i applied for s credit card a month ago	application_status
was my application approved or not for a credit card at chase bank	application_status
i haven't heard if my application for a credit card has been accepted or not can you check on it for me	application_status
tell me straight if it has been processed or not	application_status
did the application i put in for a mastercard go through yet	application_status
i applied for a visa card; did that go through	application_status
i applied for a new credit card; did it process yet	application_status
tell me about my american express application; did it go through	application_status
when will we begin to board my scheduled flight	flight_status
at what point should the flight land	flight_status
look up when my flight is set to start boarding	flight_status
at what time will my flight land	flight_status
at what time will my flight begin boarding	flight_status
whats my delta flight's status	flight_status
what time is my plane supposed to arrive	flight_status
when will my aa flight be landing	flight_status
when will my panam flight be arriving	flight_status
when will my jetblue flight get here	flight_status
when will they let me board	flight_status
at what point will this flight start letting people board	flight_status
how long until delta is at the gate	flight_status
when should i expect my flight to come in	flight_status
when can i start boarding my flight	flight_status
how long until my flight is here	flight_status
what time will i be allowed to board	flight_status
what time does my flight get in	flight_status
i gotta know when my flight will land	flight_status
i would like to know when my flight scheduled to board	flight_status
i need to know when my flight scheduled to board	flight_status
i wanna know when my flight scheduled to board	flight_status
i wish to know when my flight will land	flight_status
what time will my flight be boarding	flight_status
what time will i be able to board the plane	flight_status
when will i get to my destination	flight_status
please tell me what the boarding time is for my plane	flight_status
what time will my flight reach the destination	flight_status
i need to know when my flight is landing	flight_status
heads or tails i choose tails	flip_coin
randomly pick between heads or tails and tell me if tails wins	flip_coin
choose heads or tails and tell me what you came up with	flip_coin
flip that dime	flip_coin
do one coin flip; it will be tails	flip_coin
flip it please	flip_coin
lets go with heads or tails	flip_coin
lets flip for it	flip_coin
do heads or tails	flip_coin
heads or tails please	flip_coin
ai, heads or tails	flip_coin
ai, coin flip	flip_coin
heads or tails	flip_coin
can i have you call me something else	change_user_name
i go by brad	change_user_name
people call me brad	change_user_name
call me carrie	change_user_name
my names carrie	change_user_name
my friends call me carrie	change_user_name
you can call me carrie	change_user_name
call me dad	change_user_name
you can call me stevie	change_user_name
you can call me sarah	change_user_name
you can call me james	change_user_name
call me jake	change_user_name
call me stevie	change_user_name
you can call me john	change_user_name
please call me jim	change_user_name
please start calling me mandy	change_user_name
people call me gary	change_user_name
you can call me cindy	change_user_name
call me ishmael	change_user_name
can you just start calling me sir	change_user_name
i'm called tim	change_user_name
my friends call me sam	change_user_name
i go by ted	change_user_name
they call me john	change_user_name
please call me johnny	change_user_name
just call me sam	change_user_name
you can call me brandon	change_user_name
you can call me jeff	change_user_name
you can call me michael	change_user_name
you can call me steve	change_user_name
you can call me alan	change_user_name
call me mary	change_user_name
would you call me mary	change_user_name
call me frank	change_user_name
my name's frank	change_user_name
hi, i'm john	change_user_name
can you call me bobby instead of bob	change_user_name
please call me bob	change_user_name
you can call me al	change_user_name
just call me al	change_user_name
i go by stefan	change_user_name
just call me dennis	change_user_name
i'd rather have you call be ray ray	change_user_name
they call me josh	change_user_name
only call me dan	change_user_name
please only call me joe	change_user_name
can you call me something else	change_user_name
where is your place of origin	where_are_you_from
where is your country of origin	where_are_you_from
what is your nationality	where_are_you_from
where's your birthplace	where_are_you_from
your birthplace is where	where_are_you_from
where is your home located	where_are_you_from
where is the location of your creation	where_are_you_from
what's your country of origin	where_are_you_from
what's your place of manufacture	where_are_you_from
what is your point of origin	where_are_you_from
what's your nationality	where_are_you_from
what's your birthplace	where_are_you_from
where is your original location	where_are_you_from
what is the name of your birthplace	where_are_you_from
what is your native home	where_are_you_from
can you tell me your place of origin	where_are_you_from
where is your home	where_are_you_from
what's your city of origin	where_are_you_from
up until now, what place was your home base	where_are_you_from
your birth occurred where	where_are_you_from
where is your birth place	where_are_you_from
what's your hometown	where_are_you_from
where's home for you	where_are_you_from
delete fries from shopping list	shopping_list_update
please take away the fries from the shopping list	shopping_list_update
we no longer need fries on the shopping lisr	shopping_list_update
please remove ginger ale from my shopping list and add root beer	shopping_list_update
go ahead and erase cashews from my list, and add walnuts to it, please	shopping_list_update
is paprika listed on my shopping list, please add it	shopping_list_update
do i have pepper my shopping list, if not add it	shopping_list_update
are bananas on the list, if not can you add them	shopping_list_update
are bananas already on the list, if not go ahead and add them	shopping_list_update
remind me to buy bread next time i go shopping	shopping_list_update
on my shopping list, remove bread and add milk	shopping_list_update
take carrots off my list for shopping	shopping_list_update
update my shopping list, delete canned olives	shopping_list_update
for the shopping list, add ham as well	shopping_list_update
are eggs on my list, if not add them	shopping_list_update
i no longer need milk, so forget that	shopping_list_update
tell me the subject areas you are familiar with	what_can_i_ask_you
what are the subject areas you are knowledgable in	what_can_i_ask_you
tell me what you are capable of answering	what_can_i_ask_you
tell me the subjects you're aware of	what_can_i_ask_you
are you familiar with any types of subjects	what_can_i_ask_you
what are your capabilities	what_can_i_ask_you
either or should work	maybe
not a clue	maybe
who knows	maybe
i'm unsure of the proper answer	maybe
maybe one, maybe the other	maybe
maybe, maybe not	maybe
maybe either	maybe
maybe yes, maybe no	maybe
possibly	maybe
it depends	maybe
one or the other, or both	maybe
no clue	maybe
either one would work	maybe
i'll have to think about it	maybe
i'm torn on how to answer	maybe
not sure, maybe	maybe
i can't make up my mind	maybe
sorry no idea	maybe
i'm drawing a blank	maybe
no idea, sorry	maybe
i'm unaware of that	maybe
hmm, either	maybe
that's a possibility	maybe
how is the weather today	maybe
i haven't a clue	maybe
that answer's above my pay scale	maybe
can you find instructions on how to change oil in a car	oil_change_how
please tell me how to change the oil in my car	oil_change_how
tell me how to change the oil in 2014 odyssey	oil_change_how
what is the way to change motor oil	oil_change_how
can you tell me the steps to change the oil in my car	oil_change_how
please explain the steps to change oil	oil_change_how
do you know how to change car oil	oil_change_how
i intend to learn how to change oil in my car	oil_change_how
i want to learn the process of changing oil	oil_change_how
i want to practive changing oil	oil_change_how
how do i go about changing the oil in my car	oil_change_how
what are the steps to change the oil in my car	oil_change_how
how can my oil be changed in my car	oil_change_how
what is needed to change my oil	oil_change_how
teach me how to change the oil in my vehicle	oil_change_how
steps to change car oil	oil_change_how
tell me what to do to change the oil in a subaru	oil_change_how
hey computer, make a reservation for 2 for my parents at red lobster on wednseday next, 2:00pm if possible	restaurant_reservation
i think we should reserve dad's regular table friday for 6 people, use his name, make that close to 4:00 pm at the club	restaurant_reservation
listen i need to get a reservation for , me and teresa at georgetown cafe on tuesday at 7:00 pm	restaurant_reservation
i need a reservation at 8 on the 22nd of november at ruth's	restaurant_reservation
is it possible to book a room at the taco bell for reavers at 3	restaurant_reservation
i need an 8 o'clock reservation at pizza hut for the last name mercury	restaurant_reservation
hey, i need to make a reservation for three at umi, six pm on february 30th	restaurant_reservation
i need a reservation for one at applebee's, four in the afternoon on march 3rd	restaurant_reservation
please make a reservation for me: party of two, february 22nd at chili's, two in the afternoon	restaurant_reservation
i gotta make a reservation for 8 pm at red robin for 3	restaurant_reservation
can i make a reservation for 8 pm at red robin for 3	restaurant_reservation
i want to make a reservation for 8 pm at red robin for 3	restaurant_reservation
i think i need to make a reservation for 8 pm at red robin for 3	restaurant_reservation
i need to make a reservation for 8 pm at red robin for 3	restaurant_reservation
call and make a 5:45 pm reservation for jason rogers, table for four	restaurant_reservation
please make a reservation at ruth's steaks for a party of five at 7:00 pm under jack arnold	restaurant_reservation
can i make a reservation for 2 at state bird for 7:30, please	restaurant_reservation
can i make a reservation for 2 at state bird for 8:30, please	restaurant_reservation
can i make a reservation for 2 at state bird for 6:30, please	restaurant_reservation
can i make a reservation for 2 at state bird for 8:30	restaurant_reservation
please make a reservation for us at joy bar for 4 adults	restaurant_reservation
check reservation availability for 2 at red lobster at 8pm	restaurant_reservation
savings account balance at chase bank please	balance
check chase bank for my checking balance	balance
what is my checking account balance at chase	balance
i want my checking balance at chase	balance
what's my savings balance at chase	balance
what's my checking account balance	balance
what's the balance of my savings	balance
what's my current checking balance	balance
what is my current balance on my home equity line of credit	balance
please find my balance on my chase mastercard	balance
perform a search for my most recent balance on my amex account	balance
what is my balance in checking account	balance
what is the available balance in savings	balance
what is the balance on my visa	balance
i'd like to know my bank balance please	balance
what's the balance on my bank account	balance
could you check my bank balance for me	balance
is there any money left	balance
what's the balance in my checking	balance
what's my account balance	balance
what's my checking balance	balance
i'd like to know the balance of my bank of american account	balance
verify that i have reservations at chilis for john doe	confirm_reservation
i need you to confirm that there is a reservation under the name david kramer for 7:00 pm at pietro's	confirm_reservation
can you please confirm that i have a 6:00 pm table reserved under michelle solomon at devon's	confirm_reservation
can you check that i have a reservation on february 28th for 3 in the afternoon	confirm_reservation
can you verify that i have a reservation at o'reilly's for 9	confirm_reservation
can you assure me i have a table at taco bell at 7pm	confirm_reservation
do i have reservations at o'neal's at 3 pm	confirm_reservation
tell me if i have reservations at the back abbey at 6 pm	confirm_reservation
do i have reservations at creme at 7 pm	confirm_reservation
i really want to confirm that i have a reservation at red robin for josh	confirm_reservation
i wanna try and confirm that i have a reservation at red robin for josh	confirm_reservation
i'd like to confirm that i have a reservation at red robin for josh	confirm_reservation
do i still have the reservation on march 21 at 8pm	confirm_reservation
can you verify mike has a reservation at black rock at 6 pm	confirm_reservation
i would like to try and confirm that i have a reservation at houlihan’s for mike	confirm_reservation
i would like to try and confirm that i have a reservation at the seven dwarves for peter	confirm_reservation
i would like to try and confirm that i have a reservation at hu hot for paulie	confirm_reservation
i would like to try and confirm that i have a reservation at macaroni grill for saul	confirm_reservation
i would like to try and confirm that i have a reservation at chili’s for melinda	confirm_reservation
i would like to try and confirm that i have a reservation at macaroni grill for silva	confirm_reservation
i would like to try and confirm that i have a reservation at kelly's for moreno	confirm_reservation
i would like to try and confirm that i have a reservation at la palapa for bolding	confirm_reservation
i would like to try and confirm that i have a reservation at gusteau's for krystine	confirm_reservation
i would like to try and confirm that i have a reservation at chili's for jamie	confirm_reservation
does taco house have a reservation for jean	confirm_reservation
block my monkey market right now	freeze_account
stop any future processing on my savings account	freeze_account
could you put a stop on my bank account, please	freeze_account
can you put a stop on my bank account now	freeze_account
can you put a stop on my bank account, please	freeze_account
could you freeze my account, please	freeze_account
can you put a stop on my bank account	freeze_account
can you freeze my account, please	freeze_account
could you put a stop on my bank account	freeze_account
do you mind putting a stop on my bank account	freeze_account
is it too much trouble to put a stop on my bank account	freeze_account
i would love it if you could put a stop on my bank account	freeze_account
i would appreciate it if you put a stop on my bank account	freeze_account
terminate the account	freeze_account
add a block to my capital one bank account so it cannot be used any more	freeze_account
i'd like a stop placed on my bank account	freeze_account
please pause my banking actions	freeze_account
don't let payments go through using my bank account	freeze_account
place a stop on my main account for me please	freeze_account
put a hold on my bank account please	freeze_account
put a hold on my bank of america account right away please	freeze_account
can you notify the bank to put a stop on my account	freeze_account
can you put a stop on my account	freeze_account
since i got a new job, i need help with my 401k rollover	rollover_401k
i recently got a new job and need assistance with my 401k rollover	rollover_401k
i have a new job and need direction with my 401k rollover	rollover_401k
i need help changing my 401k after i got a new job	rollover_401k
i just got a new job and need help transferring my 401k	rollover_401k
i jot got hired and need help with my retirement account	rollover_401k
i have to get my 401k rollover because i just got a new job	rollover_401k
i just changed jobs and need help with my 401k rollover	rollover_401k
i have just switched jobs and need assistance with my 401k rollover	rollover_401k
i just started this new job and need help with my 401k rollover	rollover_401k
i'm on a new job but i need help with my 401k rollover	rollover_401k
i managed to get a new job but i need help with my 401k rollover	rollover_401k
i just acquired a new job but i need help with my 401k rollover	rollover_401k
i recently took a new job and need help with my 401k rollover	rollover_401k
i just got this new job but i need help with my 401k rollover	rollover_401k
i need help with my 401k rollver since i got a new job	rollover_401k
please help me with my 401k rollover since i got a new job	rollover_401k
can you help me with my 401k rollover since i got a new job	rollover_401k
i need to get some assistance figuring out how i can rollover my 401k, please	rollover_401k
who formed you	who_made_you
who constructed you	who_made_you
who fabricated you	who_made_you
who brought you up	who_made_you
whats it like to be programmed	who_made_you
ai was made by whom	who_made_you
tell me the inventor of ai	who_made_you
i want to know who made you	who_made_you
provide me the name of who made you	who_made_you
i am needing to know who made you	who_made_you
tell me who made you	who_made_you
i need to know who programmed you	who_made_you
i am wanting to know who programmed you	who_made_you
give me an answer to who made you	who_made_you
i'm needing to know who made you	who_made_you
who created you	who_made_you
who manufactured you	who_made_you
can you remember who compiled you	who_made_you
who invented you	who_made_you
who formulated you	who_made_you
who engineered you	who_made_you
who made this ai	who_made_you
i would like to know who programmed this ai	who_made_you
are you made in the usa	who_made_you
tell me your brand	who_made_you
may i know who made you	who_made_you
who crafted you	who_made_you
who built you	who_made_you
how did you come to be you	who_made_you
please identify the name of the creator of this ai	who_made_you
this ai was made by what person or team	who_made_you
how was this ai created	who_made_you
the creator of your ai, what is their name	who_made_you
who made the ai	who_made_you
will you tell me who made the ai	who_made_you
would you tell me who made the ai	who_made_you
who makes the ai	who_made_you
ai who made you	who_made_you
who made you ai	who_made_you
i'd like to know who made you	who_made_you
who brought you to life	who_made_you
who made you up	who_made_you
who gave you life	who_made_you
does it take a long time to get to the airport in la	distance
is the ride short to the airport in la	distance
how long will it take to walk to the safeway in the strip mall	distance
how long will it take me to get to the mcdonald's in the city	distance
how long does it take to get to spago's in los angeles	distance
how long does it take to get to universal studios in los angeles	distance
how long does it take to get to disneyland in anaheim	distance
it takes how long to get to mcdonald's in pomona	distance
if i take the bus, how long will it take to get to dubrovnik	distance
how long will it take the bus to get to stop 23	distance
how long before i get to dallas , in time, not miles	distance
tell the miles it will take to get to las vegas from san diego	distance
how many hours will it take to get to my destination	distance
how many miles will it take to get to my destination	distance
how long would it take to get to times square by bus	distance
how long can i expect a bus ride to the liberty bell to take	distance
